1.0 0.0 0.0 0.025 0.0 1.0 0.0 0.0 0.0 0.0 1.0 1.2967 0.0 0.0 0.0 1.0 
1.0 -1.25659e-17 -3.25506e-14 0.0208296 1.25659e-17 1.0 -1.18511e-14 -0.00163073 3.25506e-14 1.18511e-14 1.0 1.29661 0.0 0.0 0.0 1.0 
1.0 -6.48028e-18 -7.97293e-15 0.0203104 6.48028e-18 1.0 -2.59348e-15 -0.00178218 7.97293e-15 2.59348e-15 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.70503e-18 -1.4838e-15 0.0202456 4.70503e-18 1.0 -8.39042e-17 -0.00174902 1.4838e-15 8.39042e-17 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.33722e-18 -2.48232e-16 0.0202374 4.33722e-18 1.0 3.99234e-16 -0.00169278 2.48232e-16 -3.99234e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.29561e-18 -4.04424e-17 0.0202364 4.29561e-18 1.0 4.81095e-16 -0.00163363 4.04424e-17 -4.81095e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.35212e-18 -7.63092e-18 0.0202363 4.35212e-18 1.0 4.94314e-16 -0.00157406 7.63092e-18 -4.94314e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.34643e-18 -2.47005e-18 0.0202362 4.34643e-18 1.0 4.97011e-16 -0.00151438 2.47005e-18 -4.97011e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.33329e-18 -2.26783e-18 0.0202362 4.33329e-18 1.0 4.97566e-16 -0.00145461 2.26783e-18 -4.97566e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.30672e-18 -2.05671e-18 0.0202362 4.30672e-18 1.0 4.98364e-16 -0.00139474 2.05671e-18 -4.98364e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.33003e-18 -1.9747e-18 0.0202362 4.33003e-18 1.0 4.99449e-16 -0.00133474 1.9747e-18 -4.99449e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.3139e-18 -1.7348e-18 0.0202362 4.3139e-18 1.0 5.00776e-16 -0.00127461 1.7348e-18 -5.00776e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.33816e-18 -1.65484e-18 0.0202362 4.33816e-18 1.0 5.02163e-16 -0.00121432 1.65484e-18 -5.02163e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.37652e-18 -1.25238e-18 0.0202361 4.37652e-18 1.0 5.03126e-16 -0.00115385 1.25238e-18 -5.03126e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.3795e-18 -1.50309e-18 0.0202361 4.3795e-18 1.0 5.05468e-16 -0.00109318 1.50309e-18 -5.05468e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.34508e-18 -1.70495e-18 0.0202361 4.34508e-18 1.0 5.06847e-16 -0.00103231 1.70495e-18 -5.06847e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.40051e-18 -1.46796e-18 0.0202361 4.40051e-18 1.0 5.08755e-16 -0.000971197 1.46796e-18 -5.08755e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.46312e-18 -9.47592e-19 0.0202361 4.46312e-18 1.0 5.11175e-16 -0.000909838 9.47592e-19 -5.11175e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.5031e-18 -8.35419e-19 0.0202361 4.5031e-18 1.0 5.13083e-16 -0.00084821 8.35419e-19 -5.13083e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.46231e-18 -9.10212e-19 0.0202361 4.46231e-18 1.0 5.15235e-16 -0.000786294 9.10212e-19 -5.15235e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.47233e-18 -8.07382e-19 0.0202361 4.47233e-18 1.0 5.17984e-16 -0.000724072 8.07382e-19 -5.17984e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.49415e-18 -7.43838e-19 0.0202361 4.49415e-18 1.0 5.20638e-16 -0.000661525 7.43838e-19 -5.20638e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.52072e-18 -9.30558e-19 0.0202361 4.52072e-18 1.0 5.23292e-16 -0.000598634 9.30558e-19 -5.23292e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.55595e-18 -5.05872e-19 0.0202361 4.55595e-18 1.0 5.26666e-16 -0.000535379 5.05872e-19 -5.26666e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.59702e-18 -6.3928e-19 0.0202361 4.59702e-18 1.0 5.29598e-16 -0.000471741 6.3928e-19 -5.29598e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.56612e-18 -7.97353e-19 0.0202361 4.56612e-18 1.0 5.32703e-16 -0.000407702 7.97353e-19 -5.32703e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.58455e-18 -7.09855e-19 0.0202361 4.58455e-18 1.0 5.36225e-16 -0.000343241 7.09855e-19 -5.36225e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.62737e-18 -3.51289e-19 0.020236 4.62737e-18 1.0 5.39928e-16 -0.00027834 3.51289e-19 -5.39928e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.73674e-18 -3.19744e-20 0.020236 4.73674e-18 1.0 5.43771e-16 -0.000212978 3.19744e-20 -5.43771e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.73119e-18 -3.17763e-19 0.020236 4.73119e-18 1.0 5.48151e-16 -0.000147135 3.17763e-19 -5.48151e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.78404e-18 -7.28692e-20 0.020236 4.78404e-18 1.0 5.51794e-16 -8.07922e-05 7.28692e-20 -5.51794e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.80302e-18 -1.28773e-19 0.020236 4.80302e-18 1.0 5.56191e-16 -1.39285e-05 1.28773e-19 -5.56191e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.82389e-18 1.32418e-19 0.020236 4.82389e-18 1.0 5.61118e-16 5.3476e-05 -1.32418e-19 -5.61118e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.90601e-18 6.73317e-20 0.020236 4.90601e-18 1.0 5.65594e-16 0.000121442 -6.73317e-20 -5.65594e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.97893e-18 6.98947e-19 0.020236 4.97893e-18 1.0 5.70087e-16 0.00018999 -6.98947e-19 -5.70087e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -4.95467e-18 4.29387e-19 0.020236 4.95467e-18 1.0 5.75317e-16 0.000259141 -4.29387e-19 -5.75317e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.04195e-18 2.23796e-19 0.0202361 5.04195e-18 1.0 5.80183e-16 0.000328915 -2.23796e-19 -5.80183e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.03382e-18 1.12428e-19 0.0202361 5.03382e-18 1.0 5.8517e-16 0.000399335 -1.12428e-19 -5.8517e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.11852e-18 4.8563e-19 0.0202361 5.11852e-18 1.0 5.91883e-16 0.000470421 -4.8563e-19 -5.91883e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.16405e-18 5.38316e-19 0.0202361 5.16405e-18 1.0 5.96966e-16 0.000542194 -5.38316e-19 -5.96966e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.17869e-18 7.18632e-19 0.0202361 5.17869e-18 1.0 6.03176e-16 0.000614678 -7.18632e-19 -6.03176e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.29443e-18 1.06537e-18 0.0202361 5.29443e-18 1.0 6.09092e-16 0.000687894 -1.06537e-18 -6.09092e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.30337e-18 8.97593e-19 0.0202361 5.30337e-18 1.0 6.15163e-16 0.000761863 -8.97593e-19 -6.15163e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.36084e-18 1.00612e-18 0.0202361 5.36084e-18 1.0 6.21304e-16 0.000836609 -1.00612e-18 -6.21304e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.48471e-18 1.65569e-18 0.0202361 5.48471e-18 1.0 6.28538e-16 0.000912154 -1.65569e-18 -6.28538e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.48254e-18 1.43248e-18 0.0202361 5.48254e-18 1.0 6.35199e-16 0.000988521 -1.43248e-18 -6.35199e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.48227e-18 6.09636e-19 0.0202361 5.48227e-18 1.0 6.4193e-16 0.00106573 -6.09636e-19 -6.4193e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.62728e-18 1.96895e-18 0.0202361 5.62728e-18 1.0 6.49025e-16 0.00114381 -1.96895e-18 -6.49025e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.7151e-18 1.51169e-18 0.0202362 5.7151e-18 1.0 6.57213e-16 0.00122279 -1.51169e-18 -6.57213e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.75928e-18 1.42191e-18 0.0202362 5.75928e-18 1.0 6.6436e-16 0.00130268 -1.42191e-18 -6.6436e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.82461e-18 1.84739e-18 0.0202362 5.82461e-18 1.0 6.71646e-16 0.00138351 -1.84739e-18 -6.71646e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.88966e-18 1.87822e-18 0.0202362 5.88966e-18 1.0 6.80302e-16 0.0014653 -1.87822e-18 -6.80302e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.93574e-18 2.29909e-18 0.0202362 5.93574e-18 1.0 6.88698e-16 0.00154809 -2.29909e-18 -6.88698e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -5.99754e-18 1.86887e-18 0.0202363 5.99754e-18 1.0 6.96435e-16 0.00163189 -1.86887e-18 -6.96435e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -6.13442e-18 2.63791e-18 0.0202363 6.13442e-18 1.0 7.05161e-16 0.00171673 -2.63791e-18 -7.05161e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -6.12845e-18 2.36753e-18 0.0202363 6.12845e-18 1.0 7.14511e-16 0.00180264 -2.36753e-18 -7.14511e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -6.30816e-18 2.96039e-18 0.0202363 6.30816e-18 1.0 7.2367e-16 0.00188964 -2.96039e-18 -7.2367e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -6.34611e-18 2.60165e-18 0.0202364 6.34611e-18 1.0 7.32656e-16 0.00197776 -2.60165e-18 -7.32656e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -6.41116e-18 2.7384e-18 0.0202364 6.41116e-18 1.0 7.41347e-16 0.00206703 -2.7384e-18 -7.41347e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -6.51443e-18 2.90354e-18 0.0202364 6.51443e-18 1.0 7.51547e-16 0.00215747 -2.90354e-18 -7.51547e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -6.62908e-18 3.43425e-18 0.0202364 6.62908e-18 1.0 7.61695e-16 0.0022491 -3.43425e-18 -7.61695e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -6.70769e-18 3.34372e-18 0.0202365 6.70769e-18 1.0 7.72243e-16 0.00234197 -3.34372e-18 -7.72243e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -6.76244e-18 3.82497e-18 0.0202365 6.76244e-18 1.0 7.8272e-16 0.00243609 -3.82497e-18 -7.8272e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -6.87438e-18 4.20119e-18 0.0202366 6.87438e-18 1.0 7.93198e-16 0.0025315 -4.20119e-18 -7.93198e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -6.9782e-18 4.45449e-18 0.0202366 6.9782e-18 1.0 8.03311e-16 0.00262822 -4.45449e-18 -8.03311e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -7.08499e-18 4.68854e-18 0.0202366 7.08499e-18 1.0 8.15472e-16 0.00272629 -4.68854e-18 -8.15472e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -7.18718e-18 5.46293e-18 0.0202367 7.18718e-18 1.0 8.26487e-16 0.00282572 -5.46293e-18 -8.26487e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -7.25982e-18 4.8261e-18 0.0202367 7.25982e-18 1.0 8.37468e-16 0.00292656 -4.8261e-18 -8.37468e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -7.42326e-18 4.75034e-18 0.0202368 7.42326e-18 1.0 8.49698e-16 0.00302884 -4.75034e-18 -8.49698e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -7.45145e-18 5.10758e-18 0.0202368 7.45145e-18 1.0 8.62292e-16 0.00313258 -5.10758e-18 -8.62292e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -7.50973e-18 5.50291e-18 0.0202369 7.50973e-18 1.0 8.7421e-16 0.00323781 -5.50291e-18 -8.7421e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -7.81005e-18 6.30509e-18 0.0202369 7.81005e-18 1.0 8.86873e-16 0.00334458 -6.30509e-18 -8.86873e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -7.7328e-18 6.069e-18 0.020237 7.7328e-18 1.0 9.00525e-16 0.0034529 -6.069e-18 -9.00525e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -7.90871e-18 6.61286e-18 0.0202371 7.90871e-18 1.0 9.14074e-16 0.00356282 -6.61286e-18 -9.14074e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -8.03638e-18 6.50214e-18 0.0202371 8.03638e-18 1.0 9.27656e-16 0.00367436 -6.50214e-18 -9.27656e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -8.16052e-18 7.08178e-18 0.0202372 8.16052e-18 1.0 9.40649e-16 0.00378757 -7.08178e-18 -9.40649e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -8.27029e-18 7.23316e-18 0.0202373 8.27029e-18 1.0 9.55395e-16 0.00390247 -7.23316e-18 -9.55395e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -8.43292e-18 8.39014e-18 0.0202373 8.43292e-18 1.0 9.69064e-16 0.0040191 -8.39014e-18 -9.69064e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -8.5904e-18 8.98957e-18 0.0202374 8.5904e-18 1.0 9.8407e-16 0.0041375 -8.98957e-18 -9.8407e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -8.61128e-18 8.23578e-18 0.0202375 8.61128e-18 1.0 9.99856e-16 0.00425769 -8.23578e-18 -9.99856e-16 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -8.71129e-18 8.29324e-18 0.0202376 8.71129e-18 1.0 1.01472e-15 0.00437973 -8.29324e-18 -1.01472e-15 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -8.80291e-18 8.96138e-18 0.0202377 8.80291e-18 1.0 1.03053e-15 0.00450364 -8.96138e-18 -1.03053e-15 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -9.01623e-18 9.67804e-18 0.0202378 9.01623e-18 1.0 1.04532e-15 0.00462946 -9.67804e-18 -1.04532e-15 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -9.26722e-18 1.04901e-17 0.0202378 9.26722e-18 1.0 1.06236e-15 0.00475724 -1.04901e-17 -1.06236e-15 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -9.3694e-18 1.05042e-17 0.0202379 9.3694e-18 1.0 1.07827e-15 0.004887 -1.05042e-17 -1.07827e-15 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -9.45506e-18 1.14019e-17 0.0202381 9.45506e-18 1.0 1.09573e-15 0.0050188 -1.14019e-17 -1.09573e-15 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -9.55453e-18 1.11493e-17 0.0202382 9.55453e-18 1.0 1.11287e-15 0.00515266 -1.11493e-17 -1.11287e-15 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -9.71283e-18 1.2101e-17 0.0202383 9.71283e-18 1.0 1.12994e-15 0.00528863 -1.2101e-17 -1.12994e-15 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -9.92262e-18 1.29941e-17 0.0202384 9.92262e-18 1.0 1.14864e-15 0.00542675 -1.29941e-17 -1.14864e-15 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -1.01213e-17 1.27374e-17 0.0202385 1.01213e-17 1.0 1.16608e-15 0.00556707 -1.27374e-17 -1.16608e-15 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -1.0314e-17 1.42691e-17 0.0202386 1.0314e-17 1.0 1.18474e-15 0.00570962 -1.42691e-17 -1.18474e-15 1.0 1.2966 0.0 0.0 0.0 1.0 
1.0 -1.04918e-17 1.44916e-17 0.0202388 1.04918e-17 1.0 1.20323e-15 0.00585445 -1.44916e-17 -1.20323e-15 1.0 1.2966 0.0 0.0 0.0 1.0 
